time,accel_x,accel_y,accel_z,mag_x,mag_y,mag_z,gyro_x,gyro_y,gyro_z,temp,humidity,pressure,altitude,fix_q,sat,lat,long,gps_alt,gps_speed,telem_signal
1115.402,49.831,19.962,-6.536,-0.257,0.66,-0.43,0.002,-0.178,-0.026,88.895,19.015,996.928,-6.126,1.0,6.0,38.636,-90.228,469.816,2.206,-40
1115.814,41.923,22.015,-10.843,-0.318,0.723,-0.423,0.004,-0.047,-0.042,88.913,18.792,996.884,-2.829,1.0,6.0,38.636,-90.228,469.816,2.206,-39
1116.233,44.122,21.693,-10.714,-0.313,0.712,-0.417,0.007,-0.052,-0.039,88.876,19.157,996.899,-3.975,1.0,12.0,38.636,-90.228,469.816,2.206,-40
1116.652,38.134,19.915,-8.104,-0.309,0.754,-0.417,-0.026,-0.164,-0.004,88.858,19.211,996.894,-3.839,1.0,12.0,38.636,-90.228,469.816,2.206,-40
1117.07,43.199,13.46,-10.504,-0.303,0.726,-0.441,-0.037,-0.071,0.022,88.83,19.006,996.904,-2.487,1.0,12.0,38.636,-90.228,469.816,2.206,-40
1117.489,37.311,18.174,-2.44,-0.298,0.729,-0.449,-0.005,0.002,-0.007,88.776,19.247,996.821,-2.548,1.0,4.0,38.636,-90.228,469.816,2.206,-40
1117.903,34.348,19.19,-4.644,-0.294,0.735,-0.464,-0.027,-0.082,0.008,88.821,19.278,996.777,-2.381,1.0,4.0,38.636,-90.228,469.816,2.206,-40
1118.316,38.915,16.5,-12.209,-0.289,0.731,-0.459,-0.01,0.035,0.094,88.876,19.048,996.785,-3.358,1.0,4.0,38.636,-90.228,469.816,2.611,-40
1118.73,31.883,20.843,9.193,-0.279,0.72,-0.426,-0.168,0.163,0.063,88.858,19.016,996.68,-0.459,1.0,4.0,38.636,-90.228,469.816,2.611,-40
1119.143,37.572,16.831,-3.639,-0.308,0.715,-0.411,-0.017,-0.078,-0.032,88.886,19.091,996.7,1.066,1.0,6.0,38.636,-90.228,469.488,2.611,-40
1119.56,40.587,11.144,-7.949,-0.311,0.728,-0.39,0.006,-0.059,0.001,88.923,19.314,996.664,2.889,1.0,6.0,38.636,-90.228,469.488,2.611,-39
1119.97,40.092,13.78,-8.651,-0.314,0.75,-0.418,-0.006,-0.09,0.021,88.932,18.85,996.649,1.98,1.0,6.0,38.636,-90.228,469.488,2.611,-40
1120.384,35.521,14.121,-6.341,-0.308,0.721,-0.428,0.004,-0.066,0.051,88.867,18.994,996.6,3.231,1.0,12.0,38.636,-90.228,469.488,2.611,-39
1120.796,34.956,14.512,-15.094,-0.316,0.71,-0.439,-0.031,-0.186,-0.011,88.858,18.798,996.499,5.651,1.0,12.0,38.636,-90.228,469.488,2.611,-40
1121.214,35.349,16.792,-6.581,-0.329,0.739,-0.411,-0.014,-0.108,0.014,88.858,19.016,996.493,4.559,1.0,12.0,38.636,-90.228,469.488,2.611,-39
1121.63,41.184,13.74,-14.372,-0.3,0.754,-0.442,-0.033,-0.133,-0.004,88.803,19.028,996.527,5.749,1.0,4.0,38.636,-90.228,469.488,2.611,-40
1122.048,40.448,11.589,-8.113,-0.314,0.709,-0.41,0.027,0.01,-0.009,88.739,19.477,996.5,8.606,1.0,4.0,38.636,-90.228,469.488,2.611,-40
1122.463,37.366,10.312,-6.802,-0.319,0.709,-0.448,-0.015,-0.052,0.016,88.757,19.138,996.468,8.63,1.0,4.0,38.636,-90.228,469.488,1.202,-39
1122.875,36.562,8.155,-7.611,-0.311,0.745,-0.428,0.011,-0.095,0.003,88.739,19.079,996.414,8.537,1.0,4.0,38.636,-90.228,469.488,1.202,-40
1123.291,33.388,12.949,-7.988,-0.308,0.732,-0.466,0.006,-0.068,-0.006,88.72,19.057,996.395,9.419,1.0,6.0,38.636,-90.228,468.176,1.202,-39
1123.705,38.191,11.008,-10.341,-0.306,0.703,-0.436,-0.005,-0.023,-0.008,88.766,19.203,996.401,9.409,1.0,6.0,38.636,-90.228,468.176,1.202,-40
1124.121,34.693,15.114,-7.491,-0.319,0.751,-0.415,-0.005,-0.062,-0.014,88.785,19.42,996.332,10.128,1.0,6.0,38.636,-90.228,468.176,1.202,-40
1124.54,40.051,14.673,-12.494,-0.301,0.73,-0.44,0.005,-0.038,0.03,88.849,19.202,996.333,11.386,1.0,12.0,38.636,-90.228,468.176,1.202,-41
1124.961,40.002,15.357,-15.31,-0.283,0.719,-0.425,-0.004,-0.079,0.009,88.876,19.092,996.332,10.74,1.0,12.0,38.636,-90.228,468.176,1.202,-40
1125.379,39.684,13.854,-12.539,-0.322,0.716,-0.412,-0.035,-0.102,0.001,88.886,18.89,996.292,13.02,1.0,12.0,38.636,-90.228,468.176,1.202,-40
1125.801,32.063,9.664,-2.687,-0.31,0.733,-0.456,0.013,0.087,-0.003,88.858,19.13,996.315,12.444,1.0,4.0,38.636,-90.228,468.176,1.202,-40
1126.215,40.554,11.642,-15.038,-0.316,0.707,-0.437,-0.002,-0.085,-0.003,88.886,18.983,996.27,11.458,1.0,4.0,38.636,-90.228,468.176,1.202,-40
1126.634,38.952,9.878,-9.844,-0.315,0.743,-0.41,-0.0,-0.014,0.027,88.895,19.336,996.283,12.557,1.0,4.0,38.636,-90.228,468.176,1.896,-39
1127.047,35.726,12.961,-12.612,-0.308,0.731,-0.449,-0.005,-0.075,0.003,88.932,18.932,996.247,12.249,1.0,4.0,38.636,-90.228,468.176,1.896,-40
1127.47,35.68,11.864,-8.453,-0.297,0.706,-0.423,-0.001,-0.06,-0.015,88.978,19.368,996.258,13.775,1.0,6.0,38.636,-90.228,467.52,1.896,-40
1127.886,36.929,12.657,-12.311,-0.315,0.704,-0.409,0.034,-0.057,-0.008,88.941,19.085,996.212,14.476,1.0,6.0,38.636,-90.228,467.52,1.896,-40
1128.304,36.817,14.443,-9.644,-0.318,0.731,-0.417,0.02,-0.046,-0.085,88.932,19.079,996.229,13.863,1.0,6.0,38.636,-90.228,467.52,1.896,-40
1128.718,37.097,12.443,-9.797,-0.306,0.732,-0.414,0.003,-0.041,-0.008,88.987,19.094,996.225,13.795,1.0,12.0,38.636,-90.228,467.52,1.896,-40
1129.136,33.922,12.457,-9.079,-0.307,0.735,-0.429,-0.004,-0.077,-0.014,88.996,19.301,996.234,14.087,1.0,12.0,38.636,-90.228,467.52,1.896,-40
1129.554,39.767,12.253,-16.26,-0.325,0.738,-0.411,-0.025,-0.121,0.015,88.996,19.034,996.249,14.037,1.0,12.0,38.636,-90.228,467.52,1.896,-40
1129.971,34.738,12.096,-7.515,-0.322,0.747,-0.419,0.002,-0.081,-0.028,89.033,19.443,996.193,13.922,1.0,4.0,38.636,-90.228,467.52,1.896,-40
1130.383,34.134,14.413,-7.315,-0.327,0.767,-0.432,0.036,-0.024,-0.018,89.033,19.077,996.233,13.061,1.0,4.0,38.636,-90.228,467.52,1.896,-40
1130.796,39.845,9.848,-16.839,-0.317,0.722,-0.424,0.027,-0.017,0.088,88.996,19.05,996.287,13.678,1.0,4.0,38.636,-90.228,467.52,2.513,-39
1131.207,35.959,11.933,-15.012,-0.315,0.743,-0.413,-0.039,-0.08,0.007,89.051,19.126,996.231,13.595,1.0,4.0,38.636,-90.228,467.52,2.513,-40
1131.625,40.848,10.565,-9.762,-0.323,0.741,-0.403,-0.007,-0.096,0.007,89.033,19.213,996.241,12.55,1.0,6.0,38.636,-90.228,467.192,2.513,-40
1132.036,35.492,9.691,-9.58,-0.314,0.763,-0.421,-0.017,-0.104,0.019,89.033,19.24,996.26,13.956,1.0,6.0,38.636,-90.228,467.192,2.513,-40
1132.45,37.641,10.323,-11.825,-0.308,0.752,-0.427,-0.043,-0.084,0.014,89.024,19.164,996.243,12.918,1.0,6.0,38.636,-90.228,467.192,2.513,-40
1132.867,33.231,12.657,-12.107,-0.327,0.751,-0.424,0.027,-0.035,-0.016,89.06,19.37,996.266,13.283,1.0,12.0,38.636,-90.228,467.192,2.513,-40
1133.286,35.835,11.952,-11.475,-0.332,0.749,-0.416,-0.016,-0.083,0.0,89.097,19.065,996.275,12.457,1.0,12.0,38.636,-90.228,467.192,2.513,-40
1133.706,35.635,10.437,-8.789,-0.328,0.753,-0.43,-0.027,-0.083,0.002,89.042,19.197,996.317,12.247,1.0,12.0,38.636,-90.228,467.192,2.513,-39
1134.123,33.839,11.409,-8.41,-0.321,0.754,-0.438,-0.002,-0.109,-0.028,89.042,19.038,996.306,10.801,1.0,4.0,38.636,-90.228,467.192,2.513,-40
1134.544,33.961,11.807,-10.129,-0.323,0.73,-0.426,0.012,-0.093,-0.018,89.079,19.032,996.351,10.834,1.0,4.0,38.636,-90.228,467.192,2.513,-40
1134.963,37.219,12.235,-11.091,-0.312,0.739,-0.412,-0.019,-0.15,-0.014,89.116,19.374,996.356,10.459,1.0,4.0,38.636,-90.228,467.192,1.398,-41
1135.795,38.946,9.919,-10.211,-0.315,0.757,-0.411,0.018,-0.088,0.017,89.134,18.927,996.386,8.965,1.0,6.0,38.636,-90.228,466.864,1.398,-40
1136.205,36.938,11.829,-10.959,-0.314,0.775,-0.416,0.031,-0.066,-0.012,89.134,19.123,996.405,8.811,1.0,6.0,38.636,-90.228,466.864,1.398,-40
1136.62,34.78,12.231,-8.987,-0.323,0.766,-0.426,-0.011,-0.136,-0.026,89.143,19.244,996.427,8.764,1.0,6.0,38.636,-90.228,466.864,1.398,-41
1137.035,38.467,9.931,-11.617,-0.317,0.782,-0.472,0.007,-0.133,0.028,89.152,18.9,996.405,8.628,1.0,12.0,38.636,-90.228,466.864,1.398,-40
1137.451,33.443,9.43,-8.384,-0.275,0.768,-0.452,0.053,-0.084,0.012,89.125,19.053,996.455,8.508,1.0,12.0,38.636,-90.228,466.864,1.398,-39
1137.862,33.867,12.054,-9.042,-0.284,0.793,-0.416,0.032,-0.027,-0.011,89.079,19.049,996.397,7.634,1.0,12.0,38.636,-90.228,466.864,1.398,-40
1138.277,37.131,9.487,-11.627,-0.306,0.765,-0.345,0.009,-0.071,0.021,89.051,19.234,996.448,7.485,1.0,4.0,38.636,-90.228,466.864,1.398,-40
1138.693,35.431,8.349,-10.28,-0.334,0.725,-0.402,-0.03,-0.077,-0.025,89.07,19.207,996.489,5.986,1.0,4.0,38.636,-90.228,466.864,1.398,-40
1139.104,33.749,7.081,-10.675,-0.379,0.757,-0.382,-0.058,-0.089,-0.022,89.079,19.485,996.525,5.545,1.0,4.0,38.636,-90.228,466.864,1.18,-40
1139.517,35.461,4.716,-8.278,-0.297,0.814,-0.425,-0.061,-0.054,-0.029,89.051,19.098,996.501,5.105,1.0,4.0,38.636,-90.228,466.864,1.18,-40
1139.934,35.517,6.212,-11.334,-0.294,0.82,-0.553,-0.065,-0.045,-0.013,89.005,19.317,996.549,5.595,1.0,6.0,38.636,-90.228,466.207,1.18,-40
1140.348,32.725,6.298,-14.91,-0.281,0.75,-0.434,-0.042,-0.043,-0.036,89.042,19.072,996.592,4.334,1.0,6.0,38.636,-90.228,466.207,1.18,-40
1140.76,29.975,2.493,-8.818,-0.323,0.698,-0.35,-0.028,-0.016,-0.004,89.07,19.032,996.593,3.369,1.0,6.0,38.636,-90.228,466.207,1.18,-39
1141.173,34.607,2.369,-14.027,-0.35,0.746,-0.354,-0.02,-0.052,0.008,89.088,19.087,996.602,3.504,1.0,12.0,38.636,-90.228,466.207,1.18,-40
1141.593,30.709,3.007,-12.101,-0.317,0.777,-0.399,-0.01,-0.031,0.013,89.079,19.234,996.621,2.148,1.0,12.0,38.636,-90.228,466.207,1.18,-40
1142.006,32.988,6.137,-10.353,-0.284,0.772,-0.392,-0.034,-0.087,0.008,89.051,19.043,996.575,4.867,1.0,12.0,38.636,-90.228,466.207,1.18,-40
1142.42,33.416,5.962,-10.064,-0.272,0.749,-0.383,-0.01,-0.064,0.002,89.033,19.071,996.571,4.097,1.0,4.0,38.636,-90.228,466.207,1.18,-40
1142.831,32.401,5.955,-10.369,-0.275,0.749,-0.379,-0.013,-0.071,-0.002,89.06,18.913,996.583,3.308,1.0,4.0,38.636,-90.228,466.207,1.18,-40
1143.25,36.823,13.25,-8.347,-0.269,0.741,-0.379,-0.006,-0.072,0.015,89.07,19.36,996.568,4.44,1.0,4.0,38.636,-90.228,466.207,2.039,-40
1143.664,35.777,10.396,-9.548,-0.27,0.743,-0.385,-0.003,-0.07,-0.008,89.079,19.386,996.532,4.42,1.0,4.0,38.636,-90.228,466.207,2.039,-40
1144.077,36.146,10.951,-8.549,-0.266,0.745,-0.389,-0.009,-0.059,0.003,89.134,18.982,996.554,4.295,1.0,6.0,38.636,-90.228,466.207,2.039,-39
1144.491,36.566,11.617,-9.523,-0.268,0.756,-0.389,0.001,-0.07,0.0,89.152,19.298,996.552,4.266,1.0,6.0,38.636,-90.228,466.207,2.039,-39
1144.902,36.269,11.087,-9.185,-0.27,0.74,-0.367,-0.005,-0.069,-0.006,89.152,19.237,996.555,3.845,1.0,6.0,38.636,-90.228,466.207,2.039,-40
1145.316,35.433,11.103,-8.404,-0.271,0.727,-0.364,-0.007,-0.064,0.003,89.199,19.073,996.544,4.345,1.0,12.0,38.636,-90.228,466.207,2.039,-40
1145.729,35.794,11.126,-8.455,-0.257,0.757,-0.389,-0.007,-0.068,-0.006,89.208,19.078,996.594,3.635,1.0,12.0,38.636,-90.228,466.207,2.039,-41
1146.147,35.808,10.993,-9.175,-0.269,0.744,-0.361,-0.002,-0.068,-0.004,89.152,19.336,996.563,3.929,1.0,12.0,38.636,-90.228,466.207,2.039,-40
1146.567,36.426,11.768,-8.985,-0.268,0.742,-0.39,-0.001,-0.066,-0.001,89.134,19.118,996.539,4.397,1.0,4.0,38.636,-90.228,466.207,2.039,-40
1146.98,35.702,11.456,-8.437,-0.27,0.744,-0.378,-0.005,-0.07,-0.002,89.106,19.506,996.569,4.46,1.0,4.0,38.636,-90.228,466.207,2.039,-40
1147.396,36.87,11.026,-9.218,-0.255,0.742,-0.374,0.001,-0.066,0.006,89.088,19.392,996.564,4.567,1.0,4.0,38.636,-90.228,466.207,2.048,-39
1147.807,36.601,11.519,-9.032,-0.269,0.744,-0.385,-0.007,-0.065,-0.007,89.152,19.227,996.574,4.648,1.0,4.0,38.636,-90.228,466.207,2.048,-40
1148.223,35.427,11.128,-8.176,-0.265,0.757,-0.371,-0.005,-0.058,-0.002,89.189,19.307,996.562,3.628,1.0,6.0,38.636,-90.228,465.879,2.048,-41
1148.636,35.627,11.236,-8.388,-0.274,0.738,-0.377,-0.001,-0.069,0.004,89.217,19.536,996.571,4.264,1.0,6.0,38.636,-90.228,465.879,2.048,-40
1149.05,36.304,11.248,-8.692,-0.266,0.753,-0.381,-0.002,-0.069,0.006,89.245,19.366,996.54,4.61,1.0,6.0,38.636,-90.228,465.879,2.048,-39
1149.465,36.591,11.32,-8.989,-0.266,0.759,-0.368,-0.003,-0.066,0.005,89.245,19.394,996.586,4.128,1.0,12.0,38.636,-90.228,465.879,2.048,-40
1149.876,36.189,11.369,-8.42,-0.274,0.741,-0.386,-0.004,-0.059,0.008,89.254,19.235,996.554,4.508,1.0,12.0,38.636,-90.228,465.879,2.048,-40
1150.29,36.548,11.138,-9.464,-0.273,0.738,-0.382,-0.002,-0.068,0.006,89.281,19.245,996.543,3.536,1.0,12.0,38.636,-90.228,465.879,2.048,-40
1150.705,36.599,11.326,-8.763,-0.268,0.742,-0.379,-0.003,-0.054,0.007,89.29,19.48,996.536,4.949,1.0,4.0,38.636,-90.228,465.879,2.048,-40
1151.116,36.179,11.199,-8.973,-0.269,0.733,-0.378,-0.006,-0.067,0.0,89.245,19.236,996.568,4.25,1.0,4.0,38.636,-90.228,465.879,2.048,-39
1151.53,36.885,12.429,-9.417,-0.273,0.739,-0.392,-0.008,-0.066,0.002,89.217,19.509,996.519,5.1,1.0,4.0,38.636,-90.228,465.879,5.471,-40
1151.944,38.879,14.013,-8.883,-0.273,0.742,-0.378,-0.007,-0.078,-0.004,89.245,19.699,996.526,5.186,1.0,4.0,38.636,-90.228,465.879,5.471,-41
1152.359,38.424,15.662,-7.164,-0.282,0.741,-0.373,-0.011,-0.07,-0.002,89.299,19.218,996.544,4.872,1.0,6.0,38.636,-90.228,467.192,5.471,-40
1152.772,41.003,20.148,-8.849,-0.282,0.721,-0.379,-0.011,-0.063,0.016,89.318,19.561,996.499,6.31,1.0,6.0,38.636,-90.228,467.192,5.471,-40
1153.184,41.038,17.403,-7.328,-0.296,0.733,-0.345,-0.005,-0.069,0.003,89.355,19.516,996.521,5.693,1.0,6.0,38.636,-90.228,467.192,5.471,-40
1153.597,39.382,19.128,-7.22,-0.283,0.68,-0.268,-0.021,-0.112,-0.009,89.336,19.566,996.49,6.647,1.0,12.0,38.636,-90.228,467.192,5.471,-40
1154.018,42.061,17.153,-9.821,-0.378,0.668,-0.161,-0.004,-0.071,-0.019,89.355,19.522,996.495,7.171,1.0,12.0,38.636,-90.228,467.192,5.471,-40
1154.444,36.605,17.477,-8.486,-0.285,0.763,-0.254,0.061,-0.055,0.005,89.373,19.391,996.519,5.915,1.0,12.0,38.636,-90.228,467.192,5.471,-40
1154.861,38.95,14.667,-17.742,-0.294,0.705,-0.403,0.202,-0.091,0.054,89.428,19.394,996.555,4.712,1.0,4.0,38.636,-90.228,467.192,5.471,-40
1155.273,42.292,17.344,-15.964,-0.31,0.945,-0.416,0.283,-0.175,-0.003,89.465,19.53,996.582,4.15,1.0,4.0,38.636,-90.228,467.192,5.471,-40
1155.687,37.549,14.822,-13.124,-0.166,0.883,-0.568,0.328,-0.236,0.024,89.401,19.597,996.528,4.45,1.0,4.0,38.636,-90.228,467.192,5.621,-40
1156.098,38.193,16.364,-20.664,-0.313,0.723,-0.423,0.351,-0.283,-0.035,89.336,19.479,996.548,4.241,1.0,4.0,38.636,-90.228,467.192,5.621,-40
1156.514,38.361,16.082,-18.174,-0.363,0.848,-0.319,0.348,-0.298,0.086,89.235,19.961,996.541,5.059,1.0,6.0,38.636,-90.228,467.52,5.621,-39
1156.929,38.546,18.56,-18.26,-0.54,0.626,-0.334,0.308,-0.245,0.006,89.189,19.994,996.486,7.046,1.0,6.0,38.636,-90.228,467.52,5.621,-39
1157.341,39.871,18.782,-20.867,-0.366,1.123,-0.591,0.257,-0.134,0.026,89.199,20.163,996.592,6.382,1.0,6.0,38.636,-90.228,467.52,5.621,-39
1157.755,42.813,18.986,-15.868,-0.308,0.813,-0.431,0.282,-0.146,-0.03,89.189,20.252,996.507,6.307,1.0,12.0,38.636,-90.228,467.52,5.621,-40
1158.173,42.909,20.761,-20.403,-0.367,0.841,-0.342,0.253,-0.199,0.027,89.189,20.103,996.471,5.676,1.0,12.0,38.636,-90.228,467.52,5.621,-40
1158.587,42.359,21.455,-17.45,-0.396,0.838,-0.256,0.155,-0.282,0.005,89.226,20.162,996.466,7.763,1.0,12.0,38.636,-90.228,467.52,5.621,-41
1159.0,41.641,24.305,-15.693,-0.389,0.856,-0.275,0.125,-0.199,-0.011,89.263,20.178,996.454,7.973,1.0,4.0,38.636,-90.228,467.52,5.621,-40
1159.413,41.874,21.139,-11.004,-0.405,0.883,-0.26,0.05,-0.124,-0.011,89.18,20.099,996.386,9.327,1.0,4.0,38.636,-90.228,467.52,5.621,-40
1159.825,41.339,21.192,-14.979,-0.398,0.861,-0.269,0.043,-0.042,0.0,89.143,20.142,996.385,10.724,1.0,4.0,38.636,-90.228,467.52,5.11,-39
1160.237,41.604,18.937,-9.279,-0.397,0.871,-0.251,0.021,-0.077,-0.031,89.208,20.185,996.385,10.498,1.0,4.0,38.636,-90.228,467.52,5.11,-40
1160.651,36.501,14.62,-11.436,-0.401,0.875,-0.252,0.017,-0.073,-0.024,89.217,20.169,996.399,8.477,1.0,6.0,38.636,-90.228,467.52,5.11,-40
1161.063,37.15,13.471,-10.323,-0.409,0.89,-0.275,-0.001,-0.073,-0.041,89.199,20.131,996.455,6.755,1.0,6.0,38.636,-90.228,467.52,5.11,-40
1161.485,39.337,11.707,-15.923,-0.401,0.877,-0.266,0.005,-0.047,0.012,89.162,20.028,996.45,7.322,1.0,6.0,38.636,-90.228,467.52,5.11,-39
1161.901,37.082,10.38,-10.204,-0.414,0.898,-0.261,-0.006,-0.093,0.002,89.06,19.872,996.423,8.481,1.0,12.0,38.636,-90.228,467.52,5.11,-40
1162.322,36.707,11.97,-9.311,-0.402,0.882,-0.27,0.018,-0.041,0.01,89.097,19.975,996.457,7.32,1.0,12.0,38.636,-90.228,467.52,5.11,-39
1162.737,36.791,9.122,-9.603,-0.406,0.876,-0.258,-0.001,-0.075,0.01,89.134,20.181,996.489,7.062,1.0,12.0,38.636,-90.228,467.52,5.11,-39
1163.15,36.43,10.457,-11.984,-0.41,0.886,-0.251,0.018,-0.066,-0.003,89.152,19.924,996.48,6.879,1.0,4.0,38.636,-90.228,467.52,5.11,-40
1163.565,37.154,13.78,-11.307,-0.41,0.877,-0.269,0.022,-0.008,-0.007,89.189,20.18,996.471,6.985,1.0,4.0,38.636,-90.228,467.52,5.11,-40
1163.982,35.119,11.786,-9.642,-0.408,0.877,-0.278,-0.016,-0.063,0.006,89.208,20.146,996.534,6.009,1.0,4.0,38.636,-90.228,467.52,5.17,-39
1164.395,36.813,11.625,-10.441,-0.4,0.874,-0.293,-0.011,-0.004,0.032,89.245,19.699,996.544,5.83,1.0,4.0,38.636,-90.228,467.52,5.17,-40
1164.81,35.08,10.8,-4.642,-0.403,0.879,-0.281,-0.021,-0.017,0.014,89.263,20.085,996.494,5.281,1.0,6.0,38.636,-90.228,466.535,5.17,-40
1165.226,35.861,14.133,-13.002,-0.394,0.863,-0.29,-0.008,-0.078,-0.007,89.281,19.922,996.556,5.288,1.0,6.0,38.636,-90.228,466.535,5.17,-40
1165.645,35.845,7.817,-6.912,-0.415,0.875,-0.246,0.019,0.034,0.043,89.299,20.123,996.49,5.72,1.0,6.0,38.636,-90.228,466.535,5.17,-40
1166.056,33.627,7.911,-2.322,-0.379,0.888,-0.232,-0.035,-0.076,-0.016,89.336,20.247,996.48,6.405,1.0,12.0,38.636,-90.228,466.535,5.17,-40
1166.47,30.532,14.629,-16.614,-0.415,0.884,-0.283,0.069,0.081,-0.07,89.364,20.023,996.496,6.81,1.0,12.0,38.636,-90.228,466.535,5.17,-40
1166.886,33.655,17.536,-12.998,-0.399,0.843,-0.276,-0.053,-0.078,-0.099,89.373,19.98,996.488,6.152,1.0,12.0,38.636,-90.228,466.535,5.17,-40
1167.305,33.07,9.719,-1.9,-0.434,0.878,-0.25,-0.003,0.12,0.021,89.373,20.143,996.522,5.284,1.0,4.0,38.636,-90.228,466.535,5.17,-40
1167.72,34.314,10.459,-8.565,-0.407,0.887,-0.268,-0.02,-0.043,-0.029,89.336,20.111,996.54,5.889,1.0,4.0,38.636,-90.228,466.535,5.17,-40
1168.132,37.194,13.407,-12.021,-0.41,0.874,-0.264,-0.002,-0.044,0.032,89.364,20.029,996.519,4.863,1.0,4.0,38.636,-90.228,466.535,4.657,-40
1168.547,34.799,10.547,-10.357,-0.416,0.874,-0.268,-0.034,-0.083,-0.017,89.373,19.728,996.574,5.426,1.0,4.0,38.636,-90.228,466.535,4.657,-40
1168.963,33.865,12.539,-9.46,-0.425,0.875,-0.265,-0.008,-0.041,-0.018,89.364,20.344,996.582,4.802,1.0,6.0,38.636,-90.228,464.895,4.657,-40
1169.376,39.019,11.32,-15.155,-0.396,0.889,-0.279,-0.011,-0.102,0.009,89.355,19.904,996.557,4.56,1.0,6.0,38.636,-90.228,464.895,4.657,-40
1169.793,35.812,9.381,-11.042,-0.405,0.877,-0.281,0.037,-0.018,0.002,89.299,19.965,996.553,4.723,1.0,6.0,38.636,-90.228,464.895,4.657,-40
1170.209,36.95,10.885,-10.989,-0.406,0.877,-0.259,0.008,-0.082,0.011,89.272,19.954,996.572,4.338,1.0,12.0,38.636,-90.228,464.895,4.657,-40
1170.627,36.581,13.65,-14.549,-0.419,0.877,-0.281,-0.009,-0.135,0.017,89.254,19.982,996.602,2.691,1.0,12.0,38.636,-90.228,464.895,4.657,-40
1171.044,35.739,10.27,-10.928,-0.412,0.92,-0.284,-0.017,-0.061,0.009,89.199,19.842,996.591,4.239,1.0,12.0,38.636,-90.228,464.895,4.657,-40
1171.463,36.544,11.128,-10.38,-0.405,0.868,-0.276,-0.003,-0.077,-0.008,89.217,19.896,996.592,4.727,1.0,4.0,38.636,-90.228,464.895,4.657,-41
1171.881,36.049,11.646,-8.84,-0.401,0.875,-0.27,0.011,-0.063,-0.023,89.217,20.168,996.582,3.362,1.0,4.0,38.636,-90.228,464.895,4.657,-40
1172.299,37.684,10.121,-8.673,-0.411,0.88,-0.276,0.007,-0.113,0.017,89.18,20.115,996.573,4.551,1.0,4.0,38.636,-90.228,464.895,4.428,-41
1172.715,34.44,13.042,-7.76,-0.412,0.882,-0.267,0.039,-0.043,-0.101,89.162,20.001,996.559,4.266,1.0,4.0,38.636,-90.228,464.895,4.428,-40
1173.127,36.695,12.417,-11.668,-0.407,0.872,-0.277,-0.033,-0.12,-0.053,89.162,19.793,996.536,4.831,1.0,7.0,38.636,-90.228,462.927,4.428,-40
1173.546,35.62,10.115,-6.349,-0.403,0.886,-0.283,-0.003,-0.09,0.02,89.116,20.149,996.58,4.906,1.0,7.0,38.636,-90.228,462.927,4.428,-40
1173.961,36.128,7.307,-8.957,-0.408,0.875,-0.274,0.014,-0.029,-0.004,89.042,19.966,996.556,4.592,1.0,7.0,38.636,-90.228,462.927,4.428,-39
1174.376,38.872,9.338,-11.163,-0.396,0.889,-0.271,-0.021,-0.121,0.001,88.996,19.858,996.575,3.46,1.0,12.0,38.636,-90.228,462.927,4.428,-40
1174.788,38.465,8.822,-13.291,-0.417,0.882,-0.263,-0.012,-0.143,-0.003,89.033,20.162,996.586,3.195,1.0,12.0,38.636,-90.228,462.927,4.428,-40
1175.208,32.77,9.593,-8.365,-0.409,0.887,-0.26,-0.004,-0.036,-0.029,89.06,20.041,996.546,4.21,1.0,12.0,38.636,-90.228,462.927,4.428,-40
1175.624,35.347,8.586,-7.56,-0.408,0.886,-0.258,-0.01,-0.026,0.013,89.042,19.846,996.591,3.46,1.0,4.0,38.636,-90.228,462.927,4.428,-40
1176.035,37.011,9.856,-11.576,-0.401,0.887,-0.24,-0.03,-0.073,-0.013,89.005,19.945,996.591,4.872,1.0,4.0,38.636,-90.228,462.927,4.428,-40
1176.45,35.892,10.755,-13.544,-0.396,0.877,-0.237,-0.023,-0.082,0.005,89.005,19.999,996.592,4.497,1.0,4.0,38.636,-90.228,462.927,2.861,-40
1176.861,34.479,7.591,-10.734,-0.406,0.889,-0.261,-0.012,-0.073,-0.011,89.024,19.699,996.585,3.371,1.0,4.0,38.636,-90.228,462.927,2.861,-40
1177.276,33.29,8.182,-11.419,-0.404,0.894,-0.268,-0.003,-0.092,-0.004,88.987,20.037,996.604,3.55,1.0,7.0,38.636,-90.228,460.302,2.861,-40
1177.695,34.534,5.666,-10.851,-0.402,0.892,-0.271,-0.015,-0.089,0.009,89.005,20.113,996.603,2.992,1.0,7.0,38.636,-90.228,460.302,2.861,-40
1178.106,33.924,7.093,-9.071,-0.41,0.88,-0.269,-0.028,-0.118,-0.004,89.042,19.84,996.603,2.454,1.0,7.0,38.636,-90.228,460.302,2.861,-40
1178.52,34.32,5.595,-7.96,-0.403,0.876,-0.257,-0.006,-0.084,-0.002,89.06,19.752,996.64,2.548,1.0,12.0,38.636,-90.228,460.302,2.861,-40
1178.935,32.548,5.825,-10.296,-0.395,0.881,-0.281,-0.014,-0.071,-0.009,89.051,19.948,996.609,2.738,1.0,12.0,38.636,-90.228,460.302,2.861,-40
1179.356,33.883,7.044,-11.538,-0.41,0.879,-0.292,-0.004,-0.046,-0.012,89.097,19.877,996.643,2.894,1.0,12.0,38.636,-90.228,460.302,2.861,-41
